Restaurant ID,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
17580511,10,Dollar($),No,No,No,1,4.7,Dark Green,Excellent,816
17580021,40,Dollar($),No,No,No,3,4.4,Green,Very Good,747
16604370,20,Dollar($),No,No,No,2,3.7,Yellow,Good,351
17582467,10,Dollar($),No,No,No,1,3.7,Yellow,Good,104
17582668,45,Dollar($),No,No,No,3,3.5,Yellow,Good,83
17582498,10,Dollar($),No,No,No,1,3.6,Yellow,Good,91
17582499,0,Dollar($),No,No,No,1,3.6,Yellow,Good,59
17582522,40,Dollar($),No,No,No,3,3.7,Yellow,Good,222
17582524,30,Dollar($),No,No,No,3,3.6,Yellow,Good,121
17582527,10,Dollar($),No,No,No,1,3.5,Yellow,Good,93
17582551,10,Dollar($),No,No,No,1,3.8,Yellow,Good,136
17582558,10,Dollar($),No,No,No,1,3.8,Yellow,Good,160
17582560,25,Dollar($),No,No,No,2,3.7,Yellow,Good,152
17582677,10,Dollar($),No,No,No,1,3.5,Yellow,Good,57
17582670,25,Dollar($),No,No,No,2,3.7,Yellow,Good,191
17582625,40,Dollar($),No,No,No,3,3.6,Yellow,Good,85
17582627,0,Dollar($),No,No,No,1,3.6,Yellow,Good,108
17582700,25,Dollar($),No,No,No,2,3.6,Yellow,Good,132
17582664,25,Dollar($),No,No,No,2,3.8,Yellow,Good,141
17582682,25,Dollar($),No,No,No,2,3.7,Yellow,Good,162
17582669,40,Dollar($),No,No,No,3,3.6,Yellow,Good,144
18491935,25,Dollar($),No,No,No,2,0.0,White,Not rated,1
17582546,10,Dollar($),No,No,No,1,4.1,Green,Very Good,365
17629582,25,Dollar($),No,No,No,2,3.3,Orange,Average,9
17211719,70,Dollar($),No,No,No,4,4.0,Green,Very Good,542
17144717,25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,691
17143970,35,Dollar($),No,No,No,3,4.7,Dark Green,Excellent,764
17142698,10,Dollar($),No,No,No,1,4.7,Dark Green,Excellent,707
17144991,30,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,487
17142519,10,Dollar($),No,No,No,1,4.5,Dark Green,Excellent,695
17145408,40,Dollar($),No,No,No,3,4.2,Green,Very Good,485
17143336,40,Dollar($),No,No,No,3,4.2,Green,Very Good,807
17145077,10,Dollar($),No,No,No,1,4.6,Dark Green,Excellent,723
17141447,10,Dollar($),No,No,No,1,4.2,Green,Very Good,874
17142096,25,Dollar($),No,No,No,2,4.4,Green,Very Good,552
17142297,40,Dollar($),No,No,No,3,4.3,Green,Very Good,1056
17142535,40,Dollar($),No,No,No,3,4.3,Green,Very Good,707
17142792,70,Dollar($),No,No,No,4,4.9,Dark Green,Excellent,1343
17145495,10,Dollar($),No,No,No,1,4.9,Dark Green,Excellent,602
17143950,40,Dollar($),No,No,No,3,4.6,Dark Green,Excellent,1078
17142747,25,Dollar($),No,No,No,2,3.9,Yellow,Good,232
17141990,70,Dollar($),No,No,No,4,4.4,Green,Very Good,1492
17144732,10,Dollar($),No,No,No,1,4.0,Green,Very Good,535
17143282,70,Dollar($),No,No,No,4,4.2,Green,Very Good,531
17143705,25,Dollar($),No,No,No,2,4.2,Green,Very Good,694
17615915,40,Dollar($),No,No,No,3,3.3,Orange,Average,1201
17616487,40,Dollar($),No,No,No,3,4.7,Dark Green,Excellent,906
17615924,10,Dollar($),No,No,No,1,4.6,Dark Green,Excellent,880
17615979,40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,1014
17616266,25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,796
17615976,25,Dollar($),No,No,No,2,3.7,Yellow,Good,747
17616025,40,Dollar($),No,No,No,3,3.8,Yellow,Good,566
17615597,25,Dollar($),No,No,No,2,4.1,Green,Very Good,683
17615740,25,Dollar($),No,No,No,2,4.4,Green,Very Good,690
17616203,10,Dollar($),No,No,No,1,4.2,Green,Very Good,680
17616590,10,Dollar($),No,No,No,1,4.1,Green,Very Good,287
17615855,40,Dollar($),No,No,No,3,4.1,Green,Very Good,802
17616348,25,Dollar($),No,No,No,2,4.3,Green,Very Good,710
17616368,10,Dollar($),No,No,No,1,4.3,Green,Very Good,456
17616400,70,Dollar($),No,No,No,4,4.0,Green,Very Good,687
17616076,25,Dollar($),No,No,No,2,4.3,Green,Very Good,719
17616205,70,Dollar($),No,No,No,4,4.4,Green,Very Good,1803
17616222,70,Dollar($),No,No,No,4,4.1,Green,Very Good,558
17616295,40,Dollar($),No,No,No,3,3.8,Yellow,Good,883
17616465,10,Dollar($),No,No,No,1,3.9,Yellow,Good,309
18483372,300,Dollar($),No,No,No,4,3.4,Orange,Average,34
18484349,270,Dollar($),No,No,No,4,4.0,Green,Very Good,33
18496057,500,Dollar($),No,No,No,4,3.8,Yellow,Good,33
18483389,80,Dollar($),No,No,No,4,3.1,Orange,Average,34
18483222,430,Dollar($),No,No,No,4,3.8,Yellow,Good,35
18483085,315,Dollar($),No,No,No,4,3.9,Yellow,Good,33
18484423,20,Dollar($),No,No,No,2,4.2,Green,Very Good,29
18483714,100,Dollar($),No,No,No,4,4.1,Green,Very Good,35
18485469,50,Dollar($),No,No,No,3,3.2,Orange,Average,29
18479690,80,Dollar($),No,No,No,4,3.2,Orange,Average,30
18483224,40,Dollar($),No,No,No,3,3.7,Yellow,Good,33
18493989,30,Dollar($),No,No,No,3,3.0,Orange,Average,25
18484464,220,Dollar($),No,No,No,4,3.8,Yellow,Good,30
18483051,300,Dollar($),No,No,No,4,3.9,Yellow,Good,34
18482983,60,Dollar($),No,No,No,4,3.1,Orange,Average,33
18479742,60,Dollar($),No,No,No,4,3.2,Orange,Average,32
18482938,95,Dollar($),No,No,No,4,3.2,Orange,Average,30
18483082,50,Dollar($),No,No,No,3,3.8,Yellow,Good,28
18483446,40,Dollar($),No,No,No,3,3.9,Yellow,Good,35
18483252,75,Dollar($),No,No,No,4,3.2,Orange,Average,33
17621616,40,Dollar($),No,No,No,3,3.7,Yellow,Good,100
17621696,10,Dollar($),No,No,No,1,3.6,Yellow,Good,92
17621744,10,Dollar($),No,No,No,1,3.8,Yellow,Good,182
17621759,10,Dollar($),No,No,No,1,3.6,Yellow,Good,76
17621763,40,Dollar($),No,No,No,3,3.7,Yellow,Good,129
17621780,25,Dollar($),No,No,No,2,3.6,Yellow,Good,94
17621781,25,Dollar($),No,No,No,2,3.8,Yellow,Good,129
17621788,25,Dollar($),No,No,No,2,3.8,Yellow,Good,178
17621793,10,Dollar($),No,No,No,1,3.7,Yellow,Good,97
17621796,10,Dollar($),No,No,No,1,3.9,Yellow,Good,161
17621831,10,Dollar($),No,No,No,1,3.7,Yellow,Good,122
17621832,10,Dollar($),No,No,No,1,3.8,Yellow,Good,195
17621833,40,Dollar($),No,No,No,3,3.7,Yellow,Good,146
17621834,10,Dollar($),No,No,No,1,3.7,Yellow,Good,117
17621869,25,Dollar($),No,No,No,2,3.8,Yellow,Good,187
17621960,40,Dollar($),No,No,No,3,3.9,Yellow,Good,239
17621746,10,Dollar($),No,No,No,1,4.0,Green,Very Good,303
17621755,40,Dollar($),No,No,No,3,4.0,Green,Very Good,280
17621946,25,Dollar($),No,No,No,2,4.0,Green,Very Good,271
17621552,70,Dollar($),No,No,No,4,3.5,Yellow,Good,58
17096140,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,1321
17099925,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,1629
17092257,25,Dollar($),No,No,No,2,4.1,Green,Very Good,921
17092799,25,Dollar($),No,No,No,2,4.1,Green,Very Good,986
17095222,25,Dollar($),No,No,No,2,4.1,Green,Very Good,1020
17092293,70,Dollar($),No,No,No,4,4.7,Dark Green,Excellent,3157
17102241,40,Dollar($),No,No,No,3,3.9,Yellow,Good,665
17102579,70,Dollar($),No,No,No,4,3.9,Yellow,Good,373
17092801,25,Dollar($),No,No,No,2,4.4,Green,Very Good,1007
17093273,25,Dollar($),No,No,No,2,4.4,Green,Very Good,803
17096198,40,Dollar($),No,No,No,3,4.2,Green,Very Good,1363
17095098,10,Dollar($),No,No,No,1,4.9,Dark Green,Excellent,1424
17093135,40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,844
17095236,40,Dollar($),No,No,No,3,4.9,Dark Green,Excellent,1413
17095979,40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,1203
17099856,40,Dollar($),No,No,No,3,4.7,Dark Green,Excellent,3074
17100307,40,Dollar($),No,No,No,3,4.8,Dark Green,Excellent,1715
17093600,10,Dollar($),No,No,No,1,4.5,Dark Green,Excellent,1868
17100547,40,Dollar($),No,No,No,3,4.0,Green,Very Good,875
17093124,40,Dollar($),No,No,No,3,4.4,Green,Very Good,1746
16608059,30,Dollar($),No,No,No,3,4.4,Green,Very Good,339
16605194,20,Dollar($),No,No,No,2,4.1,Green,Very Good,87
17678243,25,Dollar($),No,No,No,2,3.4,Orange,Average,98
17678043,25,Dollar($),No,No,No,2,3.1,Orange,Average,83
17677978,40,Dollar($),No,No,No,3,3.9,Yellow,Good,231
17677988,40,Dollar($),No,No,No,3,3.7,Yellow,Good,216
17678231,35,Dollar($),No,No,No,3,3.8,Yellow,Good,185
17677990,25,Dollar($),No,No,No,2,3.7,Yellow,Good,185
17677991,10,Dollar($),No,No,No,1,3.8,Yellow,Good,281
17678307,40,Dollar($),No,No,No,3,3.7,Yellow,Good,137
17678276,25,Dollar($),No,No,No,2,3.7,Yellow,Good,209
17678283,10,Dollar($),No,No,No,1,3.7,Yellow,Good,168
17678222,25,Dollar($),No,No,No,2,3.9,Yellow,Good,243
17678055,40,Dollar($),No,No,No,3,3.8,Yellow,Good,221
17678326,10,Dollar($),No,No,No,1,3.5,Yellow,Good,46
17678229,25,Dollar($),No,No,No,2,3.9,Yellow,Good,262
17678097,25,Dollar($),No,No,No,2,3.7,Yellow,Good,183
17678216,70,Dollar($),No,No,No,4,3.5,Yellow,Good,208
17678233,25,Dollar($),No,No,No,2,3.8,Yellow,Good,245
17678148,25,Dollar($),No,No,No,2,3.8,Yellow,Good,199
17678291,40,Dollar($),No,No,No,3,3.8,Yellow,Good,225
17678218,25,Dollar($),No,No,No,2,4.1,Green,Very Good,575
17558738,10,Dollar($),No,No,No,1,4.3,Green,Very Good,88
16608209,20,Dollar($),No,No,No,2,3.6,Yellow,Good,96
16654702,70,Dollar($),No,No,No,4,4.3,Green,Very Good,204
17697444,10,Dollar($),No,No,No,1,3.2,Orange,Average,18
17696871,25,Dollar($),No,No,No,2,3.7,Yellow,Good,134
17696891,10,Dollar($),No,No,No,1,3.9,Yellow,Good,190
17696901,10,Dollar($),No,No,No,1,3.8,Yellow,Good,136
17697384,25,Dollar($),No,No,No,2,3.7,Yellow,Good,113
17697417,10,Dollar($),No,No,No,1,3.6,Yellow,Good,69
17696918,40,Dollar($),No,No,No,3,3.6,Yellow,Good,89
17696920,25,Dollar($),No,No,No,2,3.6,Yellow,Good,80
17697398,40,Dollar($),No,No,No,3,3.8,Yellow,Good,175
17697406,10,Dollar($),No,No,No,1,3.7,Yellow,Good,136
17696941,25,Dollar($),No,No,No,2,3.6,Yellow,Good,114
17696955,25,Dollar($),No,No,No,2,3.6,Yellow,Good,93
17696957,25,Dollar($),No,No,No,2,3.6,Yellow,Good,89
17697418,25,Dollar($),No,No,No,2,3.6,Yellow,Good,69
17697386,40,Dollar($),No,No,No,3,3.6,Yellow,Good,86
17697224,10,Dollar($),No,No,No,1,3.7,Yellow,Good,73
17697304,25,Dollar($),No,No,No,2,3.6,Yellow,Good,104
17697389,10,Dollar($),No,No,No,1,3.7,Yellow,Good,101
17697424,10,Dollar($),No,No,No,1,3.5,Yellow,Good,58
17697332,25,Dollar($),No,No,No,2,3.9,Yellow,Good,156
17694056,25,Dollar($),No,No,No,2,3.9,Yellow,Good,156
17559793,25,Dollar($),No,No,No,2,3.2,Orange,Average,16
16668008,25,Dollar($),No,No,No,2,3.3,Orange,Average,26
18212135,190,Emirati Diram(AED),No,No,No,4,4.6,Dark Green,Excellent,207
5704255,260,Emirati Diram(AED),No,Yes,No,4,4.6,Dark Green,Excellent,376
5701978,150,Emirati Diram(AED),Yes,Yes,No,3,4.4,Green,Very Good,471
5701729,70,Emirati Diram(AED),No,No,No,2,4.3,Green,Very Good,224
5704168,100,Emirati Diram(AED),No,No,No,3,4.2,Green,Very Good,228
18277098,180,Emirati Diram(AED),No,No,No,4,4.6,Dark Green,Excellent,81
5701446,230,Emirati Diram(AED),No,No,No,4,4.1,Green,Very Good,422
5700052,350,Emirati Diram(AED),Yes,Yes,No,4,4.4,Green,Very Good,246
5702418,120,Emirati Diram(AED),Yes,Yes,No,3,4.0,Green,Very Good,355
5700386,60,Emirati Diram(AED),No,Yes,No,2,3.6,Yellow,Good,268
5704202,100,Emirati Diram(AED),No,Yes,No,3,4.5,Dark Green,Excellent,162
5701052,250,Emirati Diram(AED),No,Yes,No,4,4.0,Green,Very Good,205
5704118,50,Emirati Diram(AED),No,Yes,No,2,4.0,Green,Very Good,277
5701548,70,Emirati Diram(AED),No,Yes,No,2,4.0,Green,Very Good,380
18235425,80,Emirati Diram(AED),Yes,Yes,No,3,4.3,Green,Very Good,180
5702615,100,Emirati Diram(AED),No,Yes,No,3,4.0,Green,Very Good,525
5703500,330,Emirati Diram(AED),Yes,No,No,4,4.9,Dark Green,Excellent,216
18253896,500,Emirati Diram(AED),Yes,No,No,4,4.7,Dark Green,Excellent,201
5701917,250,Emirati Diram(AED),No,No,No,4,4.2,Green,Very Good,435
5702574,200,Emirati Diram(AED),No,No,No,4,4.6,Dark Green,Excellent,586
202321,280,Emirati Diram(AED),Yes,No,No,3,3.9,Yellow,Good,927
206488,90,Emirati Diram(AED),Yes,Yes,No,2,4.1,Green,Very Good,1448
209654,90,Emirati Diram(AED),Yes,Yes,No,2,4.3,Green,Very Good,1281
18340881,150,Emirati Diram(AED),Yes,No,No,3,4.5,Dark Green,Excellent,307
18233284,200,Emirati Diram(AED),Yes,No,No,3,4.5,Dark Green,Excellent,909
18269368,160,Emirati Diram(AED),Yes,No,No,3,4.9,Dark Green,Excellent,641
18254160,500,Emirati Diram(AED),Yes,No,No,4,4.9,Dark Green,Excellent,322
208939,160,Emirati Diram(AED),Yes,No,No,3,4.8,Dark Green,Excellent,2510
201531,300,Emirati Diram(AED),No,No,No,4,4.5,Dark Green,Excellent,1388
208965,140,Emirati Diram(AED),No,Yes,No,3,4.5,Dark Green,Excellent,403
208778,100,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,1351
209703,160,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,661
18381837,150,Emirati Diram(AED),Yes,No,No,3,4.4,Green,Very Good,281
208850,500,Emirati Diram(AED),Yes,No,No,4,4.9,Dark Green,Excellent,1352
210134,150,Emirati Diram(AED),Yes,Yes,No,3,4.4,Green,Very Good,552
201044,285,Emirati Diram(AED),No,No,No,3,3.2,Orange,Average,506
201340,270,Emirati Diram(AED),No,No,No,3,4.7,Dark Green,Excellent,2424
18289126,170,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,386
202507,250,Emirati Diram(AED),No,Yes,No,3,3.7,Yellow,Good,500
210139,130,Emirati Diram(AED),Yes,Yes,No,3,4.3,Green,Very Good,544
5600424,85,Emirati Diram(AED),No,Yes,No,3,3.9,Yellow,Good,285
5602751,70,Emirati Diram(AED),No,Yes,No,3,3.8,Yellow,Good,210
5600457,120,Emirati Diram(AED),No,Yes,No,4,4.1,Green,Very Good,372
5600642,65,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,316
18268134,110,Emirati Diram(AED),No,Yes,No,4,3.9,Yellow,Good,69
18376208,40,Emirati Diram(AED),No,No,No,2,4.1,Green,Very Good,33
5600959,100,Emirati Diram(AED),No,Yes,No,4,4.1,Green,Very Good,449
5600103,80,Emirati Diram(AED),No,Yes,No,3,4.2,Green,Very Good,504
5602586,90,Emirati Diram(AED),No,Yes,No,3,4.1,Green,Very Good,192
5600961,80,Emirati Diram(AED),No,No,No,3,2.4,Red,Poor,154
5600960,50,Emirati Diram(AED),No,No,No,2,4.2,Green,Very Good,142
5601340,60,Emirati Diram(AED),No,No,No,3,4.2,Green,Very Good,444
5600701,160,Emirati Diram(AED),No,Yes,No,4,4.2,Green,Very Good,265
5601404,130,Emirati Diram(AED),No,Yes,No,4,3.8,Yellow,Good,227
5600556,250,Emirati Diram(AED),No,Yes,No,4,3.9,Yellow,Good,357
5602055,60,Emirati Diram(AED),No,No,No,3,4.8,Dark Green,Excellent,459
5601521,250,Emirati Diram(AED),No,Yes,No,4,4.1,Green,Very Good,197
5602377,150,Emirati Diram(AED),No,No,No,4,4.5,Dark Green,Excellent,143
5602884,50,Emirati Diram(AED),No,No,No,2,3.8,Yellow,Good,12
5602942,110,Emirati Diram(AED),No,No,No,4,4.2,Green,Very Good,43
3400025,850,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,140
3400341,700,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,71
3400005,500,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,94
3400021,400,Indian Rupees(Rs.),No,No,No,2,4.0,Green,Very Good,87
3400017,1000,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,177
3400325,2000,Indian Rupees(Rs.),No,No,No,4,4.0,Green,Very Good,45
3400059,2500,Indian Rupees(Rs.),No,No,No,4,4.3,Green,Very Good,133
3400060,2500,Indian Rupees(Rs.),No,No,No,4,4.0,Green,Very Good,41
3400348,800,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,59
3400072,3600,Indian Rupees(Rs.),No,No,No,4,3.8,Yellow,Good,46
3400073,0,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,103
3400019,550,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,121
3400033,1100,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,70
3400346,0,Indian Rupees(Rs.),No,No,No,1,4.9,Dark Green,Excellent,77
3400350,1500,Indian Rupees(Rs.),No,No,No,4,3.8,Yellow,Good,57
3400391,0,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,98
3400016,900,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,175
3400105,700,Indian Rupees(Rs.),No,No,No,2,4.4,Green,Very Good,134
3400326,1000,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,166
3400392,700,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,168
111895,900,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,1582
110502,1800,Indian Rupees(Rs.),No,No,No,4,3.7,Yellow,Good,1315
18396250,300,Indian Rupees(Rs.),No,Yes,No,1,4.5,Dark Green,Excellent,217
113702,800,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,769
113433,900,Indian Rupees(Rs.),No,Yes,No,3,4.3,Green,Very Good,731
18438909,500,Indian Rupees(Rs.),No,Yes,No,2,4.4,Green,Very Good,113
18143128,1000,Indian Rupees(Rs.),No,Yes,No,3,4.4,Green,Very Good,944
18438944,1000,Indian Rupees(Rs.),No,Yes,No,3,3.8,Yellow,Good,63
110436,1400,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,375
18385201,350,Indian Rupees(Rs.),No,No,No,2,4.6,Dark Green,Excellent,166
110395,450,Indian Rupees(Rs.),No,No,No,2,4.4,Green,Very Good,697
18335583,900,Indian Rupees(Rs.),No,No,No,3,4.3,Green,Very Good,325
110237,600,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,432
113537,700,Indian Rupees(Rs.),No,Yes,No,2,4.3,Green,Very Good,744
113703,700,Indian Rupees(Rs.),No,Yes,No,2,4.0,Green,Very Good,404
18385186,600,Indian Rupees(Rs.),No,Yes,No,2,4.4,Green,Very Good,317
113325,950,Indian Rupees(Rs.),No,Yes,No,3,4.5,Dark Green,Excellent,1138
111826,1200,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,1041
110516,1200,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,192
18371341,550,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,166
113570,1200,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,535
2400020,500,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,57
2400148,350,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,76
2400019,500,Indian Rupees(Rs.),No,No,No,3,3.2,Orange,Average,51
2400193,600,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,99
2400027,600,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,83
17960073,600,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,18
2400119,500,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,58
2400014,400,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,53
2400403,800,Indian Rupees(Rs.),No,No,No,3,3.2,Orange,Average,6
2400349,700,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,35
2400279,400,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,32
2400017,500,Indian Rupees(Rs.),No,No,No,3,3.2,Orange,Average,151
18317988,0,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,49
2400144,500,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,106
2400195,1000,Indian Rupees(Rs.),No,No,No,4,3.6,Yellow,Good,59
2400052,200,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,105
2400016,500,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,105
2400293,500,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,57
2400009,400,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,134
2400010,800,Indian Rupees(Rs.),No,No,No,3,3.3,Orange,Average,58
2200011,700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,345
2200078,300,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,151
18204507,100,Indian Rupees(Rs.),No,No,No,1,4.0,Green,Very Good,52
2200030,800,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,122
2200201,150,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,56
2200067,300,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,91
2200358,500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,26
2200001,1200,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,98
2200033,400,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,111
2200283,700,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,51
2200045,200,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,206
2200149,600,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,44
2200043,500,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,94
2200044,500,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,461
2200132,500,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,276
2200236,400,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,71
2200175,100,Indian Rupees(Rs.),No,No,No,1,4.1,Green,Very Good,104
2200000,500,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,878
2200055,500,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,192
2200034,1000,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
2200153,150,Indian Rupees(Rs.),No,No,No,1,4.1,Green,Very Good,140
2500023,800,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,240
2500076,850,Indian Rupees(Rs.),No,No,No,3,3.3,Orange,Average,65
2500054,600,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,63
2500134,700,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,19
2500069,350,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,46
2500256,450,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,75
2500024,1800,Indian Rupees(Rs.),No,No,No,4,3.4,Orange,Average,94
2500075,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,47
2500029,500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,71
2500079,1000,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,73
2500343,300,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,21
2500052,400,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,46
2500062,700,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,45
2500056,450,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,34
2500030,450,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,89
2500390,400,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,8
2500007,650,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,39
2500123,600,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,74
2500122,450,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,76
2500346,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,71
50943,1300,Indian Rupees(Rs.),Yes,Yes,No,3,4.1,Green,Very Good,2416
58268,2400,Indian Rupees(Rs.),Yes,Yes,No,4,4.7,Dark Green,Excellent,2369
51705,2000,Indian Rupees(Rs.),No,No,No,4,4.8,Dark Green,Excellent,10934
18162866,1300,Indian Rupees(Rs.),Yes,No,No,3,3.9,Yellow,Good,1354
18407918,1500,Indian Rupees(Rs.),No,Yes,No,3,4.2,Green,Very Good,231
56464,800,Indian Rupees(Rs.),No,No,No,2,4.0,Green,Very Good,3533
18221572,600,Indian Rupees(Rs.),No,Yes,No,2,4.3,Green,Very Good,1413
18359919,600,Indian Rupees(Rs.),No,No,No,2,4.6,Dark Green,Excellent,781
18439634,950,Indian Rupees(Rs.),No,No,No,2,4.7,Dark Green,Excellent,276
51040,800,Indian Rupees(Rs.),No,Yes,No,2,4.7,Dark Green,Excellent,9667
54162,1400,Indian Rupees(Rs.),Yes,No,No,3,4.1,Green,Very Good,5385
18305628,400,Indian Rupees(Rs.),No,Yes,No,1,4.3,Green,Very Good,753
18385443,1500,Indian Rupees(Rs.),No,No,No,3,4.5,Dark Green,Excellent,1288
56618,1400,Indian Rupees(Rs.),No,No,No,3,4.6,Dark Green,Excellent,6907
18353121,1200,Indian Rupees(Rs.),Yes,No,No,3,4.4,Green,Very Good,983
18366652,600,Indian Rupees(Rs.),No,No,No,2,4.6,Dark Green,Excellent,627
18430785,1200,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,334
58882,1800,Indian Rupees(Rs.),Yes,Yes,No,3,4.5,Dark Green,Excellent,5705
18422898,1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,405
18339874,1500,Indian Rupees(Rs.),No,No,No,3,4.4,Green,Very Good,754
2600472,200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,51
2600514,600,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,63
2600109,250,Indian Rupees(Rs.),No,No,No,1,4.9,Dark Green,Excellent,427
2600311,700,Indian Rupees(Rs.),No,No,No,2,3.9,Yellow,Good,126
2600008,500,Indian Rupees(Rs.),No,No,No,2,4.2,Green,Very Good,223
2600031,1000,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,257
2600250,1000,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,103
2600025,650,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,118
2600494,600,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,98
